"เขตสุขภาพ","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"Bรวม","JE","MMR2","Bไตรมาส1","JE","MMR2","Bไตรมาส2","JE","MMR2","Bไตรมาส3","JE","MMR2","Bไตรมาส4","JE","MMR2"
"A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%"
"เขตสุขภาพที่ 1","25,187","19,436","77.17","20,432","81.12","9,237","7,351","79.58","7,634","82.65","8,249","6,303","76.41","6,599","80.00","7,701","5,782","75.08","6,199","80.50","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 2","16,541","12,888","77.92","13,456","81.35","6,096","4,970","81.53","5,094","83.56","5,240","4,061","77.50","4,193","80.02","5,205","3,857","74.10","4,169","80.10","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 3","11,611","9,623","82.88","10,175","87.63","4,197","3,565","84.94","3,725","88.75","3,674","3,076","83.72","3,204","87.21","3,740","2,982","79.73","3,246","86.79","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 4","19,776","12,331","62.35","13,896","70.27","7,231","4,707","65.09","5,213","72.09","6,245","3,850","61.65","4,305","68.94","6,300","3,774","59.90","4,378","69.49","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 5","22,140","14,839","67.02","16,062","72.55","8,004","5,590","69.84","5,872","73.36","7,113","4,743","66.68","5,085","71.49","7,023","4,506","64.16","5,105","72.69","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 6","24,416","16,114","66.00","17,536","71.82","8,857","6,138","69.30","6,518","73.59","7,680","5,045","65.69","5,399","70.30","7,879","4,931","62.58","5,619","71.32","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 7","23,156","17,065","73.70","18,292","78.99","8,456","6,502","76.89","6,836","80.84","7,382","5,413","73.33","5,763","78.07","7,318","5,150","70.37","5,693","77.79","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 8","29,613","21,896","73.94","23,238","78.47","11,112","8,612","77.50","8,977","80.79","9,373","6,874","73.34","7,192","76.73","9,128","6,410","70.22","7,069","77.44","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 9","31,949","24,454","76.54","26,431","82.73","11,775","9,773","83.00","10,263","87.16","9,965","7,393","74.19","7,977","80.05","10,209","7,288","71.39","8,191","80.23","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 10","25,763","18,304","71.05","19,850","77.05","9,510","6,986","73.46","7,456","78.40","8,171","5,790","70.86","6,213","76.04","8,082","5,528","68.40","6,181","76.48","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 11","24,944","16,762","67.20","18,592","74.53","8,723","6,025","69.07","6,511","74.64","8,101","5,419","66.89","5,998","74.04","8,120","5,318","65.49","6,083","74.91","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 12","30,320","17,144","56.54","18,703","61.69","10,641","6,573","61.77","6,945","65.27","9,766","5,514","56.46","5,937","60.79","9,913","5,057","51.01","5,821","58.72","0","0","0.00","0","0.00"
"เขตสุขภาพที่ 13","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
