"เขตสุขภาพ","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"Bรวม","BCG","HBV1","DTP1","DTP3","HBV3","Hib3","โปลิโอ3","MMR1","IPV","Rota","Bไตรมาส1","BCG","HBV1","DTP1","DTP3","HBV3","Hib3","โปลิโอ3","MMR1","IPV","Rota","Bไตรมาส2","BCG","HBV1","DTP1","DTP3","HBV3","Hib3","โปลิโอ3","MMR1","IPV","Rota","Bไตรมาส3","BCG","HBV1","DTP1","DTP3","HBV3","Hib3","โปลิโอ3","MMR1","IPV","Rota","Bไตรมาส4","BCG","HBV1","DTP1","DTP3","HBV3","Hib3","โปลิโอ3","MMR1","IPV","Rota"
"A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%","A","%"
"เขตสุขภาพที่ 1","42,481","30,929","72.81","32,431","76.34","0","0.00","32,819","77.26","0","0.00","0","0.00","33,082","77.87","34,167","80.43","94","0.22","0","0.00","11,740","8,279","70.52","8,276","70.49","0","0.00","7,697","65.56","0","0.00","0","0.00","7,837","66.75","8,452","71.99","20","0.17","0","0.00","10,105","7,287","72.11","7,316","72.40","0","0.00","7,347","72.71","0","0.00","0","0.00","7,399","73.22","8,512","84.24","27","0.27","0","0.00","9,987","7,269","72.78","7,331","73.41","0","0.00","8,671","86.82","0","0.00","0","0.00","8,692","87.03","8,458","84.69","20","0.20","0","0.00","10,649","8,094","76.01","9,508","89.29","0","0.00","9,104","85.49","0","0.00","0","0.00","9,154","85.96","8,745","82.12","27","0.25","0","0.00"
"เขตสุขภาพที่ 2","27,878","26,727","95.87","27,026","96.94","0","0.00","25,382","91.05","0","0.00","0","0.00","25,491","91.44","25,204","90.41","66","0.24","0","0.00","7,855","7,492","95.38","7,560","96.24","0","0.00","7,045","89.69","0","0.00","0","0.00","7,096","90.34","7,022","89.40","13","0.17","0","0.00","6,580","6,301","95.76","6,349","96.49","0","0.00","5,934","90.18","0","0.00","0","0.00","5,956","90.52","6,007","91.29","17","0.26","0","0.00","6,435","6,191","96.21","6,236","96.91","0","0.00","5,961","92.63","0","0.00","0","0.00","5,983","92.98","5,884","91.44","16","0.25","0","0.00","7,008","6,743","96.22","6,881","98.19","0","0.00","6,442","91.92","0","0.00","0","0.00","6,456","92.12","6,291","89.77","20","0.29","0","0.00"
"เขตสุขภาพที่ 3","23,052","19,634","85.17","20,174","87.52","0","0.00","19,416","84.23","0","0.00","0","0.00","19,457","84.40","19,098","82.85","133","0.58","0","0.00","6,364","5,374","84.44","5,485","86.19","0","0.00","5,190","81.55","0","0.00","0","0.00","5,213","81.91","5,111","80.31","34","0.53","0","0.00","5,415","4,599","84.93","4,659","86.04","0","0.00","4,472","82.59","0","0.00","0","0.00","4,473","82.60","4,501","83.12","30","0.55","0","0.00","5,510","4,745","86.12","4,823","87.53","0","0.00","4,744","86.10","0","0.00","0","0.00","4,756","86.32","4,684","85.01","30","0.54","0","0.00","5,763","4,916","85.30","5,207","90.35","0","0.00","5,010","86.93","0","0.00","0","0.00","5,015","87.02","4,802","83.32","39","0.68","0","0.00"
"เขตสุขภาพที่ 4","36,791","28,452","77.33","32,338","87.90","0","0.00","30,765","83.62","0","0.00","0","0.00","30,765","83.62","29,966","81.45","180","0.49","0","0.00","10,277","8,051","78.34","8,917","86.77","0","0.00","8,414","81.87","0","0.00","0","0.00","8,399","81.73","8,178","79.58","32","0.31","0","0.00","8,492","6,563","77.28","7,416","87.33","0","0.00","7,048","83.00","0","0.00","0","0.00","7,049","83.01","6,926","81.56","41","0.48","0","0.00","9,076","6,937","76.43","7,989","88.02","0","0.00","7,694","84.77","0","0.00","0","0.00","7,720","85.06","7,503","82.67","64","0.71","0","0.00","8,946","6,901","77.14","8,016","89.60","0","0.00","7,609","85.05","0","0.00","0","0.00","7,597","84.92","7,359","82.26","43","0.48","0","0.00"
"เขตสุขภาพที่ 5","45,419","33,892","74.62","36,926","81.30","0","0.00","34,900","76.84","0","0.00","0","0.00","34,814","76.65","33,908","74.66","57","0.13","0","0.00","12,282","9,173","74.69","9,809","79.86","0","0.00","8,998","73.26","0","0.00","0","0.00","8,988","73.18","8,876","72.27","17","0.14","0","0.00","10,702","7,984","74.60","8,576","80.13","0","0.00","8,074","75.44","0","0.00","0","0.00","8,088","75.57","8,030","75.03","9","0.08","0","0.00","11,086","8,172","73.71","8,951","80.74","0","0.00","8,813","79.50","0","0.00","0","0.00","8,770","79.11","8,529","76.93","22","0.20","0","0.00","11,349","8,563","75.45","9,590","84.50","0","0.00","9,015","79.43","0","0.00","0","0.00","8,968","79.02","8,473","74.66","9","0.08","0","0.00"
"เขตสุขภาพที่ 6","48,150","40,022","83.12","41,955","87.13","0","0.00","38,928","80.85","0","0.00","0","0.00","38,852","80.69","38,429","79.81","241","0.50","0","0.00","13,522","11,300","83.57","11,638","86.07","0","0.00","10,729","79.34","0","0.00","0","0.00","10,725","79.32","10,679","78.98","47","0.35","0","0.00","11,282","9,302","82.45","9,714","86.10","0","0.00","9,009","79.85","0","0.00","0","0.00","8,957","79.39","8,991","79.69","66","0.59","0","0.00","11,482","9,477","82.54","9,963","86.77","0","0.00","9,340","81.34","0","0.00","0","0.00","9,361","81.53","9,249","80.55","58","0.51","0","0.00","11,864","9,943","83.81","10,640","89.68","0","0.00","9,850","83.02","0","0.00","0","0.00","9,809","82.68","9,510","80.16","70","0.59","0","0.00"
"เขตสุขภาพที่ 7","34,111","24,045","70.49","28,881","84.67","0","0.00","27,428","80.41","0","0.00","0","0.00","27,574","80.84","27,320","80.09","228","0.67","0","0.00","9,495","6,644","69.97","7,909","83.30","0","0.00","7,363","77.55","0","0.00","0","0.00","7,438","78.34","7,418","78.13","55","0.58","0","0.00","7,894","5,356","67.85","6,529","82.71","0","0.00","6,258","79.28","0","0.00","0","0.00","6,265","79.36","6,396","81.02","60","0.76","0","0.00","8,057","5,517","68.47","6,852","85.04","0","0.00","6,710","83.28","0","0.00","0","0.00","6,726","83.48","6,576","81.62","70","0.87","0","0.00","8,665","6,528","75.34","7,591","87.61","0","0.00","7,097","81.90","0","0.00","0","0.00","7,145","82.46","6,930","79.98","43","0.50","0","0.00"
"เขตสุขภาพที่ 8","54,207","50,990","94.07","51,368","94.76","0","0.00","49,305","90.96","0","0.00","0","0.00","49,769","91.81","50,958","94.01","71","0.13","0","0.00","15,159","14,045","92.65","14,151","93.35","0","0.00","13,541","89.33","0","0.00","0","0.00","13,669","90.17","13,945","91.99","19","0.13","0","0.00","12,602","11,792","93.57","11,859","94.10","0","0.00","11,343","90.01","0","0.00","0","0.00","11,471","91.03","11,627","92.26","22","0.17","0","0.00","12,668","11,986","94.62","12,068","95.26","0","0.00","11,706","92.41","0","0.00","0","0.00","11,794","93.10","12,194","96.26","15","0.12","0","0.00","13,778","13,167","95.57","13,290","96.46","0","0.00","12,715","92.28","0","0.00","0","0.00","12,835","93.16","13,192","95.75","15","0.11","0","0.00"
"เขตสุขภาพที่ 9","57,217","42,068","73.52","49,864","87.15","0","0.00","48,946","85.54","0","0.00","0","0.00","49,007","85.65","48,480","84.73","365","0.64","0","0.00","15,885","12,240","77.05","13,554","85.33","0","0.00","12,940","81.46","0","0.00","0","0.00","13,020","81.96","12,820","80.71","81","0.51","0","0.00","13,506","10,022","74.20","11,637","86.16","0","0.00","11,357","84.09","0","0.00","0","0.00","11,375","84.22","11,431","84.64","95","0.70","0","0.00","13,398","9,403","70.18","11,748","87.68","0","0.00","11,738","87.61","0","0.00","0","0.00","11,721","87.48","11,698","87.31","79","0.59","0","0.00","14,428","10,403","72.10","12,925","89.58","0","0.00","12,911","89.49","0","0.00","0","0.00","12,891","89.35","12,531","86.85","110","0.76","0","0.00"
"เขตสุขภาพที่ 10","44,953","41,772","92.92","42,018","93.47","0","0.00","40,182","89.39","0","0.00","0","0.00","40,262","89.56","39,798","88.53","49","0.11","0","0.00","12,521","11,396","91.02","11,345","90.61","0","0.00","10,898","87.04","0","0.00","0","0.00","10,942","87.39","11,129","88.88","14","0.11","0","0.00","10,470","9,551","91.22","9,581","91.51","0","0.00","9,439","90.15","0","0.00","0","0.00","9,469","90.44","9,338","89.19","11","0.11","0","0.00","10,498","9,736","92.74","10,006","95.31","0","0.00","9,525","90.73","0","0.00","0","0.00","9,530","90.78","9,331","88.88","14","0.13","0","0.00","11,464","11,089","96.73","11,086","96.70","0","0.00","10,320","90.02","0","0.00","0","0.00","10,321","90.03","10,000","87.23","10","0.09","0","0.00"
