"โรงพยาบาล","B","A","ร้อยละ"
"11468  :  ทัณฑสถานโรงพยาบาลราชทัณฑ์","0","0","0.00"
"11469  :  โรงพยาบาลเลิดสิน","865","523","60.46"
"11470  :  โรงพยาบาลนพรัตนราชธานี","360","264","73.33"
"11471  :  โรงพยาบาลสงฆ์","0","0","0.00"
"11472  :  โรงพยาบาลราชวิถี","2,446","1,446","59.12"
"11477  :  โรงพยาบาลทหารผ่านศึก","0","0","0.00"
"11478  :  โรงพยาบาลสมเด็จพระปิ่นเกล้า","0","0","0.00"
"11481  :  โรงพยาบาลพระมงกุฎเกล้า","0","0","0.00"
"11482  :  โรงพยาบาลภูมิพลอดุลยเดช","0","0","0.00"
"11532  :  โรงพยาบาลสวนเบญจกิติเฉลิมพระเกียรติ84พรรษา","0","0","0.00"
"11534  :  โรงพยาบาลบุรฉัตรไชยากร (รถไฟ)","0","0","0.00"
"11535  :  คณะแพทย์ศาสตร์วชิรพยาบาล มหาวิทยาลัยกรุงเทพมหานคร","0","0","0.00"
"11536  :  โรงพยาบาลเวชการุณย์รัศมิ์","3","3","100.00"
"11537  :  โรงพยาบาลกลาง","1,373","910","66.28"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","0","0","0.00"
"11539  :  โรงพยาบาลตากสิน","4,391","2,926","66.64"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","953","611","64.11"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","1","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","1,267","793","62.59"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","3,484","2,353","67.54"
"10752  :  โรงพยาบาลบางบ่อ","792","499","63.01"
"10753  :  โรงพยาบาลบางพลี","1,462","1,018","69.63"
"10754  :  โรงพยาบาลบางจาก","532","426","80.08"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","762","457","59.97"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","137","64","46.72"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","123","77","62.60"
"10686  :  โรงพยาบาลพระนั่งเกล้า","4,464","2,949","66.06"
"10756  :  โรงพยาบาลบางกรวย","508","299","58.86"
"10757  :  โรงพยาบาลบางใหญ่","1,147","772","67.31"
"10758  :  โรงพยาบาลบางบัวทอง","732","447","61.07"
"10759  :  โรงพยาบาลไทรน้อย","723","514","71.09"
"10760  :  โรงพยาบาลปากเกร็ด","1,016","719","70.77"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,415","899","63.53"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","9","9","100.00"
"10687  :  โรงพยาบาลปทุมธานี","1,480","873","58.99"
"10761  :  โรงพยาบาลคลองหลวง","626","440","70.29"
"10762  :  โรงพยาบาลธัญบุรี","1,264","775","61.31"
"10763  :  โรงพยาบาลประชาธิปัตย์","1,005","622","61.89"
"10764  :  โรงพยาบาลหนองเสือ","759","458","60.34"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","503","314","62.43"
"10766  :  โรงพยาบาลลำลูกกา","586","399","68.09"
"10767  :  โรงพยาบาลสามโคก","368","264","71.74"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,725","1,236","71.65"
"10688  :  โรงพยาบาลเสนา","542","338","62.36"
"10768  :  โรงพยาบาลท่าเรือ","251","146","58.17"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","563","435","77.26"
"10770  :  โรงพยาบาลบางไทร","392","272","69.39"
"10771  :  โรงพยาบาลบางบาล","267","220","82.40"
"10772  :  โรงพยาบาลบางปะอิน","586","425","72.53"
"10773  :  โรงพยาบาลบางปะหัน","533","353","66.23"
"10774  :  โรงพยาบาลผักไห่","471","360","76.43"
"10775  :  โรงพยาบาลภาชี","452","263","58.19"
"10776  :  โรงพยาบาลลาดบัวหลวง","334","215","64.37"
"10777  :  โรงพยาบาลวังน้อย","518","400","77.22"
"10778  :  โรงพยาบาลบางซ้าย","57","35","61.40"
"10779  :  โรงพยาบาลอุทัย","398","201","50.50"
"10780  :  โรงพยาบาลมหาราช","297","149","50.17"
"10781  :  โรงพยาบาลบ้านแพรก","113","86","76.11"
"10689  :  โรงพยาบาลอ่างทอง","1,037","668","64.42"
"10782  :  โรงพยาบาลไชโย","608","317","52.14"
"10784  :  โรงพยาบาลป่าโมก","296","192","64.86"
"10785  :  โรงพยาบาลโพธิ์ทอง","1,587","1,111","70.01"
"10786  :  โรงพยาบาลแสวงหา","419","302","72.08"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","421","323","76.72"
"10788  :  โรงพยาบาลสามโก้","406","255","62.81"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","2,046","1,421","69.45"
"10691  :  โรงพยาบาลบ้านหมี่","1,269","772","60.84"
"10789  :  โรงพยาบาลพัฒนานิคม","591","479","81.05"
"10790  :  โรงพยาบาลโคกสำโรง","377","240","63.66"
"10791  :  โรงพยาบาลชัยบาดาล","1,809","1,333","73.69"
"10792  :  โรงพยาบาลท่าวุ้ง","808","599","74.13"
"10793  :  โรงพยาบาลท่าหลวง","504","392","77.78"
"10794  :  โรงพยาบาลสระโบสถ์","164","135","82.32"
"10795  :  โรงพยาบาลโคกเจริญ","818","619","75.67"
"10796  :  โรงพยาบาลลำสนธิ","247","177","71.66"
"10797  :  โรงพยาบาลหนองม่วง","136","93","68.38"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","2,002","1,351","67.48"
"10693  :  โรงพยาบาลอินทร์บุรี","622","440","70.74"
"10798  :  โรงพยาบาลบางระจัน","573","398","69.46"
"10799  :  โรงพยาบาลค่ายบางระจัน","524","403","76.91"
"10800  :  โรงพยาบาลพรหมบุรี","314","243","77.39"
"10801  :  โรงพยาบาลท่าช้าง","333","290","87.09"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","1,661","1,096","65.98"
"10802  :  โรงพยาบาลมโนรมย์","454","306","67.40"
"10803  :  โรงพยาบาลวัดสิงห์","433","339","78.29"
"10804  :  โรงพยาบาลสรรพยา","581","411","70.74"
"10805  :  โรงพยาบาลสรรคบุรี","638","511","80.09"
"10806  :  โรงพยาบาลหันคา","590","417","70.68"
