"โรงพยาบาล","จำนวนหน่วยบริการ","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ"
"11468  :  ทัณฑสถานโรงพยาบาลราชทัณฑ์","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11469  :  โรงพยาบาลเลิดสิน","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11470  :  โรงพยาบาลนพรัตนราชธานี","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11471  :  โรงพยาบาลสงฆ์","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11472  :  โรงพยาบาลราชวิถี","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11477  :  โรงพยาบาลทหารผ่านศึก","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11478  :  โรงพยาบาลสมเด็จพระปิ่นเกล้า","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11481  :  โรงพยาบาลพระมงกุฎเกล้า","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11482  :  โรงพยาบาลภูมิพลอดุลยเดช","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11532  :  โรงพยาบาลสวนเบญจกิติเฉลิมพระเกียรติ84พรรษา","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11534  :  โรงพยาบาลบุรฉัตรไชยากร (รถไฟ)","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11535  :  คณะแพทย์ศาสตร์วชิรพยาบาล มหาวิทยาลัยกรุงเทพมหานคร","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11536  :  โรงพยาบาลเวชการุณย์รัศมิ์","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11537  :  โรงพยาบาลกลาง","1","380","4,560","9","0.20","364","364","0","0.00","366","366","9","2.46","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11539  :  โรงพยาบาลตากสิน","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","1","380","4,560","0","0.00","364","364","0","0.00","366","366","0","0.00","370","370","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","374","374","0","0.00","377","377","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00","380","380","0","0.00"
