name|url
การใช้บริการสาธารณสุข|https://hdcservice.moph.go.th/hdc/reports/page.php?cat_id=9d8c311d6336373d40437c4423508cad
การเข้าถึงระบบบริการสุขภาพจิต|https://hdcservice.moph.go.th/hdc/reports/page.php?cat_id=ea11bc4bbf333b78e6f53a26f7ab6c89
แพทย์แผนไทย|https://hdcservice.moph.go.th/hdc/reports/page.php?cat_id=30bc6364fc06a33a7802e16bc596ac3b
แพทย์แผนจีน|https://hdcservice.moph.go.th/hdc/reports/page.php?cat_id=e67da2428ef09faaa68d7e92d1becb51
ทันตกรรม(บริการ)|https://hdcservice.moph.go.th/hdc/reports/page.php?cat_id=fc73b811eb6d9206e7e5baf8ad20d7b9
CMI|https://hdcservice.moph.go.th/hdc/reports/page.php?cat_id=833e9779725ef96bc06926d8ba4e4c04
เภสัชกรรม|https://hdcservice.moph.go.th/hdc/reports/page.php?cat_id=05d5bbe615038819d80d798413f13c93
ต่างด้าว|https://hdcservice.moph.go.th/hdc/reports/page.php?cat_id=f05dcee246d3d761e4637d611d773cb6
โรคจากการประกอบอาชีพและสิ่งแวดล้อมแรงงานต่างด้าว|https://hdcservice.moph.go.th/hdc/reports/page.php?cat_id=6e6b8a42012f37ae32459cd806d9aed7
โรคมาลาเรีย|https://hdcservice.moph.go.th/hdc/reports/page.php?cat_id=e116ddc585454af132e4607294d57f6a
การบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติด จากระบบ(บสต.)|https://hdcservice.moph.go.th/hdc/reports/page.php?cat_id=0eb953d9735a9625ac19acfa5ebcd368
