"อาชีพ","พิษจากสารกำจัดศัตรูพืช","โรคกระดูกและกล้ามเนื้อจากการทำงาน","โรคระบบทางเดินหายใจที่เกิดจากแอสเบสตอส","โรคมะเร็งเยื่อหุ้มปอดมีโซทิลิโอมา","โรคปอดฝุ่นหิน","โรคการได้ยินเสื่อมจากเสียง","พิษสารตัวทำละลายอินทรีย์จากการทำงาน","บาดเจ็บจากการทำงาน","พิษโลหะหนักจากการทำงาน","พิษสารตะกั่วจากการทำงาน","พิษปรอทจากการทำงาน","โรคที่เกิดจากความร้อนจากการทำงาน","โรคผิวหนังจากการทำงาน","โรคหอบหืดจากการทำงาน"
"รวม","สารกำจัดแมลง","สารกำจัดวัชพืช","อื่นๆ"
"กำนัน, ผู้ใหญ่บ้าน,  หัวหน้าหมู่บ้าน","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"พนักงานดูแลงานบ้าน/แม่บ้าน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"พนักงานบริการส่วนบุคคล, พนักงานต้อนรับชาย/หญิงในคลับ","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"ผู้ปลูกพืชไร่และพืชผัก, ทำไร่, ชาวนาปลูกข้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ผู้ปลูกพืชสวน ไม้ดอกไม้ประดับ และพืชในเรือนเพาะชำ, ผู้ปลูกไม้ดอกไม้ประดับ, นักออกแบบตกแต่งสวน, เพาะต้นไม้ขาย, ผู้เพาะเห็ด","3","1","2","0","0","0","0","0","0","0","61","0","0","0","0","0","0"
"ผู้เลี้ยงสัตว์เพื่อการค้าขาย ซึ่งมิได้จัดประเภทไว้ในที่อื่น, ผู้เลี้ยงนกกระจอกเทศ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"นักเรียน/นักศึกษา","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"ในปกครอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"คนงานเก็บผลไม้,คนงานปลูกพืชไร่/พืชผัก","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"คนงานปลูกพืชสวนและไม้ดอกไม้ประดับ, คนงานตัดหญ้าสนาม, คนงานเพาะชำพันธุ์ไม้","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"คนงานประมงและเพาะเลี้ยงสัตว์น้ำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"คนงานรับจ้างทั่วไป","6","3","3","1","0","0","0","0","0","0","152","0","0","0","0","0","0"
"ไม่มีงานทำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
