name|url
"1.1. ร้อยละของประชากรอายุ 35 ปีขึ้นไปที่ได้รับการคัดกรองเพื่อวินิจฉัยเบาหวาน"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=b2b59e64c4e6c92d4b1ec16a599d882b&id=626c89f6b8d9f7ed90c72c719775eb07
"1.2. ร้อยละของประชากรอายุ 35-59 ปีที่ได้รับการคัดกรองเพื่อวินิจฉัยเบาหวาน"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=b2b59e64c4e6c92d4b1ec16a599d882b&id=c70689abe5b3efe5d085b8c3c30141f7
"1.3. ร้อยละของประชากรกลุ่มเสี่ยงเบาหวานในพื้นที่รับผิดชอบของปีที่ผ่านมาได้รับการตรวจน้ำตาลซ้ำ"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=b2b59e64c4e6c92d4b1ec16a599d882b&id=cc7ca5d68ea315208e2039d7c64792ce
"1.4. ร้อยละผู้ป่วยเบาหวานรายใหม่จากกลุ่มเสี่ยงเบาหวานปีที่ผ่านมา (Pre-DM)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=b2b59e64c4e6c92d4b1ec16a599d882b&id=d3aad6d7729c370287f43d1f094b3dd1
"1.5. ร้อยละการตรวจติดตามยืนยันวินิจฉัยกลุ่มสงสัยป่วยโรคเบาหวาน"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=b2b59e64c4e6c92d4b1ec16a599d882b&id=e9e461e793e8258f47d46d6956f12832
"1.6. ร้อยละผู้ป่วยเบาหวานรายใหม่จากกลุ่มสงสัยป่วยที่ได้รับการตรวจยืนยัน"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=b2b59e64c4e6c92d4b1ec16a599d882b&id=9cd87ceb6609d0183a3cfd2f0fd29553
"1.7. อัตราป่วยรายใหม่ของโรคเบาหวานต่อแสนประชากรในปีงบประมาณ"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=b2b59e64c4e6c92d4b1ec16a599d882b&id=eeeab22e386d32e7f5f5ecefebce0001
"1.8. ร้อยละของผู้ป่วยเบาหวานรายใหม่ลดลง"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=b2b59e64c4e6c92d4b1ec16a599d882b&id=bf3fc18d99d7366fc8ee1978835a6865
"1.9. ร้อยละผู้ป่วยเบาหวานที่ขึ้นทะเบียน และได้รับการตรวจติดตามและรักษาที่เหมาะสม"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=b2b59e64c4e6c92d4b1ec16a599d882b&id=e9fb648fe9f1858878714a410222eef1
"1.10. ร้อยละผู้ป่วยเบาหวานที่มีภาวะอ้วนลงพุง [รอบเอวมากกว่า (ส่วนสูง (ซม.)/2)]"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=b2b59e64c4e6c92d4b1ec16a599d882b&id=fd0779ee615c2e4adcb73187a2cbc328
