name|url
"1. OHSP อัตรา (ร้อยละ) การใช้บริการทันตกรรมรวมทุกสิทธิ เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=kpi/kpi_dent.php&cat_id=db30e434e30565c12fbac44958e338d5&id=99ccd1e29a5cdb81256fb3fa587698ef
"2. OHSP อัตรา (ร้อยละ) การใช้บริการทันตกรรมสิทธิ UC เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=kpi/kpi_dent.php&cat_id=db30e434e30565c12fbac44958e338d5&id=00af52a6f2efcb52b48a2d51433cdaaa
"3. OHSP อัตรา (ร้อยละ) การการใช้บริการ P&P เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=kpi/kpi_dent.php&cat_id=db30e434e30565c12fbac44958e338d5&id=bafe62ee021cc53306415b0fa0a2c049
"4. OHSP อัตรา (ร้อยละ) การใช้บริการทันตกรรมพื้นฐาน เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=kpi/kpi_dent.php&cat_id=db30e434e30565c12fbac44958e338d5&id=defb23a746850f247916f086644af5c0
"5. OHSP อัตรา (ร้อยละ) การใช้บริการทันตกรรมเฉพาะทาง เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=kpi/kpi_dent.php&cat_id=db30e434e30565c12fbac44958e338d5&id=6c57c609054cf9a4111c2704fd2bbce1
"6. OHSP อัตรา (ร้อยละ) การใช้บริการ P&P ในกลุ่มหญิงตั้งครรภ์ เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=kpi/kpi_dent.php&cat_id=db30e434e30565c12fbac44958e338d5&id=1a888956dda87264ae6fd1e290d17d68
"7. OHSP อัตรา (ร้อยละ) การใช้บริการ P&P ในกลุ่มเด็กอายุ 0-2 ปี เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=kpi/kpi_dent.php&cat_id=db30e434e30565c12fbac44958e338d5&id=261d0c53638bf4c6cf2af32b677f6c35
"8. OHSP อัตรา (ร้อยละ) การใช้บริการ P&P ในกลุ่มเด็กอายุ 3-5 ปี เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=kpi/kpi_dent.php&cat_id=db30e434e30565c12fbac44958e338d5&id=743694135b213c08d3916bf14503aa70
"9. OHSP อัตรา (ร้อยละ) การใช้บริการ P&P ในกลุ่มเด็กอายุ 6-12 ปี เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=kpi/kpi_dent.php&cat_id=db30e434e30565c12fbac44958e338d5&id=51b65857707cb843a0a2a97b5310a373
"10. OHSP อัตรา (ร้อยละ) การใช้บริการ P&P ในกลุ่มผู้สูงอายุ เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=kpi/kpi_dent.php&cat_id=db30e434e30565c12fbac44958e338d5&id=0282aaa7ea31ae081a80990adbd8ca1e
