name|url
"
 1.1. ความครอบคลุมของเด็กอายุครบ 1 ปีที่ได้รับวัคซีน BCG ,HBV1,DTP1,DTP3,HBV3,Hib3,โปลิโอ3, MMR1,IPV,Rota รายไตรมาส"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=epi/epi_1.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=c88658f4d09acb8c76e6c06ffb58ebaf
"
 1.2. ความครอบคลุมการได้รับวัคซีนแต่ละชนิดครบตามเกณฑ์ในเด็กอายุครบ 1 ปี (fully immunized)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=epi/epi_complete.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=28dd2c7955ce926456240b2ff0100bde
"
 1.3. การให้บริการวัคซีนในเด็กกลุ่มอายุ 0-1 ปี จำแนกรายวัคซีน (work load)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format2.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=f4506e8c2f2ba1a75dabaedae59fba63
"
 2.1. ความครอบคลุมของเด็กอายุครบ 2 ปีที่ได้รับวัคซีน DTP4,โปลิโอ4,JE รายไตรมาส"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=epi/epi_2.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=71e49e4b61aafee17761601c506d5f85
"
 2.2. ความครอบคลุมการได้รับวัคซีนแต่ละชนิดครบตามเกณฑ์ในเด็กอายุครบ 2 ปี (fully immunized)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=epi/epi_complete.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=35f4a8d465e6e1edc05f3d8ab658c551
"
 2.3. การให้บริการวัคซีนในเด็กกลุ่มอายุ 1-2 ปี จำแนกรายวัคซีน  (work load)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format2.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=296c7d77c9b1696ca2b3e32bbd92b17a
"
 3.1. ความครอบคลุมของเด็กอายุครบ 3 ปีที่ได้รับวัคซีน JE,MMR2 รายไตรมาส"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=epi/epi_3.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=267ce09f2a704eb7783997e25d1f18ba
"
 3.2. ความครอบคลุมการได้รับวัคซีนแต่ละชนิดครบตามเกณฑ์ในเด็กอายุครบ 3 ปี (fully immunized)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=epi/epi_complete.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=d1fe173d08e959397adf34b1d77e88d7
"
 3.3. การให้บริการวัคซีนในเด็กกลุ่มอายุ 2-3 ปี จำแนกรายวัคซีน  (work load)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format2.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=78a05f79f6828608f3c43f69dea011df
"
 4.1. ความครอบคลุมของเด็กอายุครบ 5 ปีที่ได้รับวัคซีน DTP5,โปลิโอ5 รายไตรมาส"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=epi/epi_5.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=c47283d3c2c1e6528ddcf88c254f21b3
"
 4.2. ความครอบคลุมการได้รับวัคซีนแต่ละชนิดครบตามเกณฑ์ในเด็กอายุครบ 5 ปี (fully immunized)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=epi/epi_complete.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=f033ab37c30201f73f142449d037028d
"
 4.3. การให้บริการวัคซีนในเด็กกลุ่มอายุ 3-5 ปี จำแนกรายวัคซีน  (work load)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format2.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=d597377673b27843ffbf1a9b8c0f268e
"
 5.1. การให้บริการวัคซีนในเด็กนักเรียนชั้น ป.1 จำแนกรายวัคซีน (work load)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format2.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=185b8eca91142a150b439c6489e05cf1
"
 5.2. ความครอบคลุมการได้รับวัคซีนแต่ละชนิดครบตามเกณฑ์ในเด็กอายุครบ 7 ปี (fully immunized)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=30f72fc853a2cc02ef953dc97f36f596
"
 5.3. การได้รับวัคซีนเอชพีวีในเด็กนักเรียนหญิงชั้น ป.5 (work load)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=e538807db775e8b3185b6b783651c0eb
"
 5.4. ความครอบคุมการได้รับวัคซีนเอชพีวีในเด็กนักเรียนหญิงชั้น ป.5"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=163944c7bb609801325653aa36cc71a4
"
 5.5. การได้รับวัคซีน dT ในเด็กนักเรียนชั้น ป.6  (work load)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=formated/epi_student.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=8ab007477c3a889fdb1652db9992a7f0
"
 5.6. ความครอบคลุมการได้รับวัคซีน dT ในเด็กนักเรียนชั้น ป.6 "|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=c487348321b7c88e1c83f6e1bc8a578d
"
 5.7. ผลการให้บริการวัคซีนรณรงค์/เก็บตก/ควบคุมโรคในเด็กอายุต่ำกว่า 12 ปี"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format2.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=a7989c99fc3d9e85ed1a0cf5cbc719a5
"
 6.1. การได้รับวัคซีน dT/Tdap ในผู้ใหญ่(work load)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=5f487c986a93861d388bf44c07dd633a
"
 6.2. ความครอบคลุมการได้รับวัคซีนคอตีบ-บาดทะยัก ในผู้ใหญ่ "|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=4df360514655f79f13901ef1181ca1c7&id=9b0fea7bf685bc46bfdff280101366bb
