name|url
"1.1. ร้อยละของนักเรียนชั้น ป.1-ป.6 สูงดีสมส่วน"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=76830adec6c892ee56a56938208d1460
"1.2. ร้อยละของนักเรียนชั้น ม.1-ม.3 สูงดีสมส่วน"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=20f523439ac6e581d31da03f1eedc5d9
"1.3. ร้อยละของนักเรียนชั้น ม.4-ม.6 สูงดีสมส่วน"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=5fda15d6eb4ad0cfd5dd91616f923aed
"1.4. ร้อยละของนักเรียน ชั้น ป.1-ป.6 ที่มีภาวะเริ่มอ้วนและอ้วนได้รับการคัดกรองความเสี่ยง"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=aee928ed925a6e3c269f4f67b3f34a12
"1.5. ร้อยละของนักเรียน ชั้น ม.1-ม.3 ที่มีภาวะเริ่มอ้วนและอ้วนได้รับการคัดกรองความเสี่ยง"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=831c88ecc3dc0db28836a1e18d985cfe
"1.6. ร้อยละของนักเรียน ชั้น ม.4-ม.6 ที่มีภาวะเริ่มอ้วนและอ้วนได้รับการคัดกรองความเสี่ยง"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=2e7649ebd82e621ddb596cbfb9832b59
"2.1. ร้อยละของนักเรียนชั้น ป. 1 ได้รับการเคลือบหลุมร่องฟันแท้"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=1b04c052ef684e2a70a5f49661054570
"2.2. ร้อยละของนักเรียนชั้น ป.1-ป.6 ได้รับการเคลือบหลุมร่องฟันแท้"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=f22b0b3eade0829f26849b639707a24c
"2.3. ร้อยละของนักเรียนชั้น อนุบาล-ป.6 ได้รับการเคลือบ ทาฟลูออไรด์"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=b2e9eb411701451a232396a653a33d97
"2.4. ร้อยละของนักเรียนชั้น ป.1 มีฟันดีไม่มีผุ (Cavity Free)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=6f9e1879955a8cb6a74dd96ba8effbb4
"2.5. ร้อยละของของนักเรียนชั้น ป.1 มีฟันดีไม่มีผุ (Cavity Free)  (ฟันน้ำนม+ฟัน ถาวร)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=193e22443f5b8b9d4dc37a4230a49bc2
"2.6. ร้อยละของของนักเรียนชั้น ป.3 มีฟันดีไม่มีผุ (Cavity Free) "|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=f457bde5bf80ce62c37019a5751cd786
"2.7. ร้อยละของของนักเรียนชั้น ป.6 มีฟันดีไม่มีผุ (Cavity Free) "|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=19267da6a1ed870ac70cd5e3eb73ad23
"2.8. ร้อยละของของนักเรียนชั้น ม.1 มีฟันดีไม่มีผุ (Cavity Free) "|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=cc3314f1a8b4236ad4524406cd6c45e8
"2.9. ร้อยละของของนักเรียนชั้น ม.1 - ม.3 มีฟันดีไม่มีผุ (Cavity Free)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=76bb4e03460c755f4ce774e4efb6c74a
"2.10. ร้อยละนักเรียนชั้น ป.1 ปราศจากฟันผุในฟันแท้"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=81b16af622cdf73fcb51301814eccd43
"2.11. ร้อยละนักเรียนชั้น ป.3 ปราศจากฟันผุในฟันแท้"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=a7f845646c5715a53374b41ab8fd9a6a
"2.12. ร้อยละนักเรียนชั้น ป.6 ปราศจากฟันผุในฟันแท้"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=8bd8618fa5285f8f85f80c8e78171603
"2.13. ร้อยละนักเรียนชั้น ม.1 ปราศจากฟันผุในฟันแท้"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=67f8b1657bc8c796274fb9b6ad5a701d&id=1108ea9febc7f4a5dfb16cf5fd843c38
