name|url
1. อัตราการคัดกรองมะเร็งเต้านมในสตรีอายุ 30 – 70 ปี12,688,013   7,531,985   59.36 |https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=59acae7a68f02c8e2c0cb88dfc6df3b3&id=308526013808e90ce8f30d66e3b5ad82
2. อัตราการคัดกรองมะเร็งปากมดลูกในสตรีอายุ 30 – 60 ปี9,908,450   3,340,226   33.71 |https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=59acae7a68f02c8e2c0cb88dfc6df3b3&id=4eab25b045dc0a9453d85c98dc2fdef0
3. อัตราป่วยโรคมะเร็งเต้านมต่อประชากร|https://hdcservice.moph.go.th/hdc/reports/report.php?source=formated/ncd.php&cat_id=59acae7a68f02c8e2c0cb88dfc6df3b3&id=825c7fbfdbde936cf821a9b16dc4189b
4. อัตราป่วยโรคมะเร็งปากมดลูกต่อประชากร|https://hdcservice.moph.go.th/hdc/reports/report.php?source=formated/ncd.php&cat_id=59acae7a68f02c8e2c0cb88dfc6df3b3&id=f3a9cabcd1b83af2ad8d8db6d9b6735c
5. อัตราป่วยโรคมะเร็งปอดต่อประชากร|https://hdcservice.moph.go.th/hdc/reports/report.php?source=formated/ncd.php&cat_id=59acae7a68f02c8e2c0cb88dfc6df3b3&id=cc87b3c4d8148e441447a387c3e070af
6. ประชากรกลุ่มเป้าหมายได้รับการคัดกรองมะเร็งลำไส้ใหญ่และลำไส้ตรง (coverageตามพื้นที่)12,959,958   271,529   2.10 |https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=59acae7a68f02c8e2c0cb88dfc6df3b3&id=6c88a8d6cbd2779301d3198b82a45cdf
7. ประชากรกลุ่มเป้าหมายได้รับการคัดกรองมะเร็งลำไส้ใหญ่และลำไส้ตรง (coverage ตามโครงการคัดกรอง service plan สาขามะเร็ง)1,532,967   229,706   14.98 |https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/formatg.php&cat_id=59acae7a68f02c8e2c0cb88dfc6df3b3&id=c9368ec68b5aae4446b802ef018796c7
8. ผลการคัดกรองมะเร็งลำไส้ใหญ่และลำไส้ตรงด้วยวิธี FIT test  (workload)280,848   16,199   5.77 |https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=59acae7a68f02c8e2c0cb88dfc6df3b3&id=9844395374ca85817d6a4633c46e1381
9. จำนวนการรับบริการส่องกล้องเพื่อตรวจหามะเร็งลำไส้ใหญ่และลำไส้ตรง (work load)|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=59acae7a68f02c8e2c0cb88dfc6df3b3&id=418f57ddbe3ed52648ffb3a34a91eb66
10. รายงานผลการคัดกรองมะเร็งปากมดลูก ด้วยวิธี HPV DNA Test สปสช.|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/formatg.php&cat_id=59acae7a68f02c8e2c0cb88dfc6df3b3&id=7e1e06b69c142d489ef8155eb291b5ed
