name|url
"1. ร้อยละสถานบริการสุขภาพที่มีการคลอดมาตรฐาน"|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=iformated/format1.php&id=78d4391c4696147f4555f83ffb4337f3"
"3. ร้อยละของเด็กอายุ 0-5 ปี มีพัฒนาการสมวัย"|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=pformated/format1.php&id=4ea15a97238c68583f6d644e47506339"
"4. ร้อยละของเด็กอายุ 0-5 ปี สูงดีสมส่วน และส่วนสูงเฉลี่ยที่อายุ 5 ปี"|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=pformated/format1.php&id=67e41dbb1ce5d844d49f6b7b10e30d01"
"6. ร้อยละของเด็กอายุ 6 - 14 ปี สูงดีสมส่วน"|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=pformated/format1.php&id=e28682b2718e6cc82b8dbb3e00f2e28e"
"8. OHSP ร้อยละของเด็กอายุ 12 ปี มีฟันดีไม่มีผุ (Cavity Free) (คน)"|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=pformated/format1.php&id=d36f6c38999d128132513933e36a848a"
"10. ร้อยละของประชากรวัยทำงานอายุ 18-59 ปี มีค่าดัชนีมวลกายปกติ"|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=pformated/format1.php&id=f736dc65d9cea87ccd66e44bf956751c"
"13. ร้อยละของ Healthy Ageing"|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=pformated/format1.php&id=bbcb40adb960e0564efba686c316c009"
"15. อัตราความสาเร็จการรักษาผู้ป่วยวัณโรครายใหม่และกลับเป็นซ้า"|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=iformated/format1.php&id=515b166f63fb45caed7036da8db0b07c"
"20. ร้อยละผู้ป่วยเบาหวานรายใหม่จากกลุ่มเสี่ยงเบาหวานปีที่ผ่านมา (Pre-DM) "|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=pformated/format1.php&id=d3aad6d7729c370287f43d1f094b3dd1"
"23. ความชุกของผู้สูบบุหรี่ของประชากรไทย อายุ 15 ปีขึ้นไป "|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=pformated/format1.php&id=f140502196c78b4a5c6a379f0d2a769f"
"28. ร้อยละของโรงพยาบาลที่พัฒนาอนามัยสิ่งแวดล้อมได้ตามเกณฑ์ GREEN&CLEAN Hospital"|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=iformated/format1.php&id=433e0f28b134095c07964ae50e4aad35"
"30. ร้อยละของพื้นที่ที่มีคลินิกหมอครอบครัว (Primary Care Cluster)"|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=iformated/format1.php&id=ac5856fb1d9600f04d24181155435be9"
"31. ร้อยละของอาเภอที่มี District Health System (DHS) คุณภาพ"|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=iformated/format1.php&id=a0f313d7977402fc0d7ee74a6a5f840a"
"32. ร้อยละของผู้ป่วยโรคเบาหวานและโรคความดันโลหิตสูงที่ควบคุมได้ "|"https://hdcservice.moph.go.th/hdc/reports/report_kpi.php?flag_kpi_level=1&flag_kpi_year=2017&source=pformated/format1.php&id=df9a12ff1c86ab1b29b3e47118bcd535"
