name|url
"
 1.1. ร้อยละหญิงตั้งครรภ์ได้รับการฝากครรภ์ครั้งแรกก่อนหรือเท่ากับ 12 สัปดาห์"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=1c1b8e24aff59258a806f122e264031e
"
 1.2. ร้อยละหญิงตั้งครรภ์ที่ได้รับการดูแลก่อนคลอด 5 ครั้ง ตามเกณฑ์"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=bd63b8d99f7054560fcf9c3b96f39c13
"
 1.3. ร้อยละของหญิงตั้งครรภ์ได้รับยาเม็ดเสริมไอโอดีน"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=422edc9d4d81d5c943a8ca9029f20e78
"
 1.4. ร้อยละของหญิงหลังคลอดได้รับการดูแลครบ 3 ครั้งตามเกณฑ์"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=f50124b9cbc6636272844273980ca42e
"
 1.5. ร้อยละ Early ANC (Workload)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=c46937050a3fa5198e5cd139578a3732
"
 1.6. จำนวนหญิงตั้งครรภ์ได้รับการฝากครรภ์ครั้งแรกก่อนหรือเท่ากับ 12 สัปดาห์(Workload)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=e92321deb9e2bc3b24d453d6122b8827
"
 2.1. ร้อยละของการตั้งครรภ์ซ้ำในหญิงอายุน้อยกว่า 20 ปี "|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=4f7d8042fb0a064b25f29a48f6ccd23f
"
 2.2. ร้อยละของหญิงอายุน้อยกว่า 20 ปี ที่ได้รับบริการคุมกำเนิดด้วยวิธีสมัยใหม่ (Modern Methods) หลังคลอดหรือหลังแท้ง "|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=96e32d575103002017729beef422b5e3
"
 2.3. ร้อยละของหญิงไทยอายุน้อยกว่า 20 ปี หลังคลอดหรือหลังแท้งที่คุมกำเนิดได้รับการคุมกำเนิดด้วยวิธีกึ่งถาวร (ยาฝังคุมกำเนิด/ห่วงอนามัย)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=18f1e8ff96be07d297b51aa8cd21b297
"
 2.4. การเฝ้าระวังอัตราการคลอดมีชีพในหญิงอายุ 15-19 ปี"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/formatg.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=eefd31ab993640a98206360a843fbe37
"
 2.5. การเฝ้าระวังอัตราการคลอดมีชีพในหญิงอายุ 10-14 ปี"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/formatg.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=782a6749bd5608ecaf7ab67f0e3f3abd
"
 2.6. จำนวนเด็กและเยาวชนอายุต่ำกว่า 15 ปี ที่ตั้งครรภ์ (กบรส.)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format4.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=4a59b7a2f1ca62eb92d7c88e1ee9546d
"
 2.7. จำนวนเด็กและเยาวชนอายุต่ำกว่า 15 ปี ที่คลอดบุตร (กบรส.)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format4.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=33030aadb48bb766f602bf51a65c71b7
"
 3.1. หญิงตั้งครรภ์เดี่ยวสัญชาติไทย อายุครรภ์ 15-25 สัปดาห์ ได้รับการตรวจวัดความยาวปากมดลูก"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=558ea584f4a02ff17f227a6347de117d
"
 3.2. หญิงตั้งครรภ์เดี่ยวสัญชาติไทย อายุครรภ์ 15-25สัปดาห์ ได้รับการตรวจวัดความยาวปากมดลูก(สปสช.)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=0fd5d12b730e7122f13cb9de78c79fe1
"
 3.3. หญิงตั้งครรภ์เดี่ยวที่ตรวจวัดความยาวปากมดลูก ที่พบปัจจัย ด้านอายุ/ด้านฐานะ"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=aa712dc58f020c38776e60dc884a999a
"
 3.4. รายงานสรุปผลการตรวจวัดความยาวปากมดลูกและการได้รับยา"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=dc3e34d3b86b6390e10848afd7cffb40
"
 3.5. หญิงตั้งครรภ์เดี่ยวที่มีความยาวปากมดลูกสั้น ได้รับการติดตามภายใน 1-4 สัปดาห์"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=3abc050a130bfdbeb5e921a9fa7ff2ce
"
 3.6. หญิงตั้งครรภ์เดี่ยวที่มีความยาวปากมดลูกสั้น ได้รับการติดตามภายใน 1-4 สัปดาห์(สปสช.)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=b551c2591c4601dad2502c870c7e0a47
"
 3.7. ร้อยละหญิงไทยคลอดก่อนกำหนดในปีงบประมาณ"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=1ed90bc32310b503b7ca9b32af425ae5&id=ecdbfc8b4725386c34623ce99f0f4b8d
