name|url
"1. การให้ความรู้เกี่ยวกับโทษพิษภัย ยาเสพติด การป้องกันการติดเชื้อ เอชไอวี โรคติดต่อทางเพศสัมพันธ์ วัณโรคและไวรัสตับอักเสบบีและซี"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=d2ad3dd7b3696ffd557fb93d7ac2822b
"2. การบำบัดรักษายาเสพติดโดยใช้สารทดแทนระยะยาว MMT/การจัดให้มีบริการป้องกันและดูแลรักษาอาการจากการใช้ยาเสพติดเกินขนาดในพื้นที่ เช่น การให้บริการ Naloxone"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=f34aee531520139d61763862b5f57744
"3. การให้คำปรึกษา และ/หรือ ตรวจการติดเชื้อเอชไอวีโดยสมัครใจ และ/หรือ ส่งต่อเข้ารับบริการดูแลรักษาด้วยยาต้านไวรัส"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=ad41cbaddb1556e87f6e2d1d5ddb5f10
"4. การให้คำปรึกษา ตรวจหา และส่งต่อเข้ารับบริการดูแลรักษาการติดเชื้อไวรัสตับอักเสบบีและซี"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=518133f4702c4e98d93f5b0f985d36dd
"5. การสนับสนุนให้ใช้ถุงยางอนามัย อย่างถูกวิธี"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=0e76b27fb709311b89a0d4830986d0f4
"6. การคัดกรอง ตรวจวินิจฉัย และ/หรือ รักษาโรคติดต่อทางเพศสัมพันธ์"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=9de484913d38566668e6980a8787da3d
"7. การคัดกรอง ตรวจวินิจฉัย และรักษาวัณโรค"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=996e393560567088a0d3c2c360a11d1e
"8. การคัดกรอง ตรวจวินิจฉัย และ/หรือ รักษาโรคทางจิตเวช"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=53d658f4782c9d559e92b7e8af0b1ff8
"9.1. การคัดกรองและการบำบัดผู้ติดบุหรี่ รายเดือน(specialpp)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=e175f4c1757b3bb0e171f4711757bbfc
"9.2. การคัดกรองและการบำบัดผู้ติดบุหรี่ (specialpp)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=0197da9aa711d6da186253f526d9e2a0
"9.3. การคัดกรองและการบำบัดผู้ติดบุหรี่ (workload specialpp)"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=072b2ab64052ed0d3be3e452d8a4beb3
"9.4. รายงานสรุปการคัดกรองและบำบัดบุหรี่ของประชากรในเขตพื้นที่รับผิดชอบ 3 ปีย้อนหลัง"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format2.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=d1bb2f1dcfd318bec659b31684a8e8fa
"9.5. รายงานการบำบัดบุหรี่และการเลิกบุหรี่ของประชากรในเขตพื้นที่รับผิดชอบ 3 ปีย้อนหลัง"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format2.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=a2d0adf54bcd44b1f18931a7b544ad93
"9.6. รายงานจำแนกตามการบำบัดบุหรี่และผลการเลิกบุหรี่ของประชากรในเขตพื้นที่รับผิดชอบ 3 ปีย้อนหลัง"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format2.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=20a44e5e35a3d1127bf26ef11ef6a5c6
"9.7. รายงานจำนวนครั้งที่ประชากรในเขตรับผิดชอบได้รับการบันทึกข้อมูลเกี่ยวกับบุหรี่ 3 ปีย้อนหลัง"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format2.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=c2f0d2698895dbf20a4ec7310748a8dd
"9.8. การเปลี่ยนแปลงสถานภารการสูบจากครั้งแรกกับครั้งสุดท้าย 3 ปีย้อนหลัง"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format2.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=b5e34f41ef8f6bf16a27b40f08406a65
"9.9. ร้อยละผู้เข้าร่วมโครงการฯ และเลิกบุหรี่ได้ 6 เดือน"|https://hdcservice.moph.go.th/hdc/reports/report.php?source=pformated/format1.php&cat_id=06b9ffbd9fa83f29fef3a7e7ba8119d6&id=144516f0ea0e6c233042766d4d5adea3
