"เขตสุขภาพ","รวมทั้ง 5 กลุ่มอายุ","คัดกรองพัฒนาการเด็กอายุ 9 เดือน","คัดกรองพัฒนาการเด็กอายุ 18 เดือน","คัดกรองพัฒนาการเด็กอายุ 30 เดือน","คัดกรองพัฒนาการเด็กอายุ 42 เดือน","คัดกรองพัฒนาการเด็กอายุ 60 เดือน"
"เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","ร้อยละสมวัยครั้งแรก","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย","เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย","เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย","เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย","เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย","เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย"
"ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)","ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)","ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)","ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)","ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)","ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)"
"รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)","รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)","รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)","รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)","รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)","รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)"
"เขตสุขภาพที่ 1","113,895","55,855","49.04","40,758","35.79","14,971","100","15,071","26.98","11,285","75.38","11,165","120","39","57","72","83","49","847","2,839","51,923","45.59","10,516","8,082","76.85","6,096","1,978","7","1,985","24.56","1,538","77.76","1,525","13","9","5","3","4","1","34","406","7,621","72.47","24,190","12,060","49.86","8,398","3,642","14","3,656","30.32","2,705","74.27","2,679","26","5","7","16","23","5","254","683","11,077","45.79","25,977","12,068","46.46","8,706","3,320","34","3,354","27.79","2,465","74.25","2,432","33","8","13","23","25","16","220","635","11,138","42.88","26,590","11,996","45.11","8,586","3,383","23","3,406","28.39","2,520","74.49","2,487","33","8","21","17","20","16","215","648","11,073","41.64","26,622","11,649","43.76","8,972","2,648","22","2,670","22.92","2,057","77.68","2,042","15","9","11","13","11","11","124","467","11,014","41.37"
"เขตสุขภาพที่ 2","78,987","46,425","58.78","34,344","43.48","11,959","117","12,076","26.01","9,946","83.17","9,858","88","31","41","57","57","37","682","1,331","44,202","55.96","7,601","6,714","88.33","5,004","1,705","5","1,710","25.47","1,502","88.09","1,496","6","5","2","3","2","2","30","173","6,500","85.52","16,684","9,773","58.58","6,938","2,813","18","2,831","28.97","2,303","81.87","2,281","22","5","4","11","17","4","186","324","9,219","55.26","17,933","10,099","56.32","7,290","2,776","32","2,808","27.80","2,280","82.13","2,255","25","9","12","21","16","13","170","326","9,545","53.23","18,174","9,906","54.51","7,173","2,697","36","2,733","27.59","2,246","83.28","2,228","18","6","12","10","8","11","175","276","9,401","51.73","18,595","9,933","53.42","7,939","1,968","26","1,994","20.07","1,615","82.06","1,598","17","6","11","12","14","7","121","232","9,537","51.29"
"เขตสุขภาพที่ 3","55,534","37,269","67.11","28,188","50.76","9,021","58","9,079","24.36","7,995","88.63","7,878","117","29","47","71","91","39","708","318","36,066","64.94","5,197","4,937","95.00","3,907","1,028","2","1,030","20.86","960","93.39","951","9","6","3","4","4","1","40","28","4,858","93.48","11,460","7,806","68.12","5,660","2,134","12","2,146","27.49","1,896","88.85","1,866","30","7","9","16","23","4","157","81","7,526","65.67","12,424","8,041","64.72","6,009","2,018","14","2,032","25.27","1,770","87.71","1,735","35","7","14","19","31","16","168","80","7,744","62.33","13,024","8,292","63.67","6,127","2,145","19","2,164","26.10","1,867","87.04","1,837","30","6","16","22","23","15","200","78","7,964","61.15","13,429","8,193","61.01","6,485","1,696","11","1,707","20.83","1,502","88.56","1,489","13","3","5","10","10","3","143","51","7,974","59.38"
"เขตสุขภาพที่ 4","62,740","33,085","52.73","25,893","41.27","7,121","62","7,183","21.71","5,659","79.47","5,604","55","8","24","29","41","12","433","1,029","31,497","50.20","4,129","3,418","82.78","2,752","664","2","666","19.49","564","84.94","563","1","0","0","0","1","0","6","94","3,315","80.29","12,398","7,217","58.21","5,506","1,704","6","1,710","23.69","1,322","77.58","1,304","18","2","5","9","14","0","88","294","6,810","54.93","15,276","7,835","51.29","6,023","1,787","22","1,809","23.09","1,420","79.46","1,399","21","5","10","10","13","8","136","231","7,422","48.59","15,652","7,507","47.96","5,780","1,709","16","1,725","22.98","1,339","78.35","1,327","12","1","9","7","11","4","123","247","7,107","45.41","15,285","7,108","46.50","5,832","1,257","16","1,273","17.91","1,014","80.67","1,011","3","0","0","3","2","0","80","163","6,843","44.77"
"เขตสุขภาพที่ 5","85,394","51,140","59.89","39,194","45.90","11,832","110","11,942","23.35","10,025","84.73","9,944","81","24","40","49","70","29","724","1,083","49,138","57.54","6,418","5,743","89.48","4,529","1,211","3","1,214","21.14","1,093","90.26","1,084","9","8","4","2","4","2","17","101","5,613","87.46","17,125","10,674","62.33","7,963","2,682","28","2,710","25.39","2,257","84.15","2,238","19","2","4","11","19","2","181","244","10,201","59.57","20,194","11,716","58.02","8,778","2,910","26","2,936","25.06","2,440","83.85","2,412","28","6","17","21","24","16","207","263","11,190","55.41","20,954","11,750","56.08","8,859","2,862","29","2,891","24.60","2,394","83.65","2,382","12","3","8","5","11","6","191","277","11,241","53.65","20,703","11,257","54.37","9,065","2,167","24","2,191","19.46","1,841","84.96","1,828","13","5","7","10","12","3","128","198","10,893","52.62"
"เขตสุขภาพที่ 6","79,471","44,313","55.76","32,729","41.18","11,534","32","11,566","26.10","9,547","82.77","9,503","44","14","20","26","39","15","668","1,319","42,232","53.14","5,288","4,455","84.25","3,302","1,148","5","1,153","25.88","1,013","88.24","1,011","2","2","1","0","0","0","11","124","4,313","81.56","16,229","9,651","59.47","6,692","2,953","3","2,956","30.63","2,468","83.58","2,455","13","2","2","6","12","2","186","299","9,147","56.36","19,791","10,627","53.70","7,705","2,904","13","2,917","27.45","2,347","80.82","2,326","21","6","12","13","20","9","202","355","10,031","50.68","19,591","10,299","52.57","7,538","2,751","6","2,757","26.77","2,232","81.13","2,227","5","3","4","4","5","3","170","349","9,765","49.84","18,572","9,281","49.97","7,492","1,778","5","1,783","19.21","1,487","83.63","1,484","3","1","1","3","2","1","99","192","8,976","48.33"
"เขตสุขภาพที่ 7","106,406","66,063","62.09","40,593","38.15","25,396","72","25,468","38.55","23,019","90.64","22,955","64","18","34","45","52","27","887","1,490","63,548","59.72","9,308","8,438","90.65","5,141","3,295","2","3,297","39.07","3,071","93.20","3,068","3","3","2","1","2","1","42","182","8,209","88.19","21,755","13,869","63.75","8,193","5,663","13","5,676","40.93","5,114","90.31","5,096","18","4","10","13","16","3","218","331","13,289","61.08","24,242","14,455","59.63","8,551","5,884","19","5,903","40.84","5,298","90.04","5,280","18","4","8","12","16","8","220","366","13,831","57.05","25,264","14,737","58.33","8,940","5,768","28","5,796","39.33","5,187","89.93","5,179","8","3","5","6","5","3","240","341","14,119","55.89","25,837","14,564","56.37","9,768","4,786","10","4,796","32.93","4,349","90.87","4,332","17","4","9","13","13","12","167","270","14,100","54.57"
"เขตสุขภาพที่ 8","138,183","76,317","55.23","56,379","40.80","19,839","87","19,926","26.11","16,644","83.90","16,585","59","17","34","29","35","20","972","2,223","72,964","52.80","12,107","9,796","80.91","7,293","2,497","5","2,502","25.54","2,173","87.02","2,166","7","5","4","4","2","2","49","275","9,459","78.13","28,388","16,092","56.69","11,563","4,521","8","4,529","28.14","3,752","82.99","3,743","9","3","3","3","5","1","242","527","15,306","53.92","31,218","16,557","53.04","11,954","4,572","27","4,599","27.78","3,803","83.18","3,785","18","4","12","12","14","8","237","532","15,739","50.42","33,324","17,372","52.13","12,648","4,695","27","4,722","27.18","3,922","83.54","3,905","17","3","9","8","12","7","276","497","16,553","49.67","33,146","16,500","49.78","12,921","3,554","20","3,574","21.66","2,994","84.24","2,986","8","2","6","2","2","2","168","392","15,907","47.99"
"เขตสุขภาพที่ 9","103,936","62,318","59.96","46,160","44.41","16,074","81","16,155","25.92","13,861","86.23","13,764","97","27","40","55","69","32","661","1,552","59,924","57.65","7,950","6,926","87.12","5,121","1,798","6","1,804","26.05","1,599","88.93","1,592","7","5","3","3","4","4","23","176","6,713","84.44","19,940","12,146","60.91","8,578","3,552","15","3,567","29.37","2,999","84.43","2,973","26","9","9","12","21","6","161","392","11,551","57.93","22,779","13,346","58.59","9,760","3,565","20","3,585","26.86","3,075","86.26","3,045","30","3","9","17","21","9","166","324","12,805","56.21","26,521","14,498","54.67","10,621","3,853","24","3,877","26.74","3,297","85.57","3,283","14","5","11","10","8","7","185","371","13,904","52.43","26,746","15,402","57.59","12,080","3,306","16","3,322","21.57","2,891","87.45","2,871","20","5","8","13","15","6","126","289","14,951","55.90"
"เขตสุขภาพที่ 10","121,920","69,640","57.12","51,547","42.28","17,983","102","18,085","25.97","15,280","84.97","15,214","66","23","34","39","49","28","810","1,893","66,761","54.76","11,371","9,631","84.70","6,981","2,649","1","2,650","27.52","2,341","88.37","2,339","2","2","2","2","2","1","41","267","9,320","81.96","25,569","14,660","57.34","10,482","4,168","8","4,176","28.49","3,536","84.84","3,522","14","4","5","8","10","3","188","444","14,004","54.77","27,350","15,029","54.95","10,906","4,082","39","4,121","27.42","3,398","83.24","3,373","25","10","13","16","20","10","217","467","14,279","52.21","28,731","15,316","53.31","11,192","4,089","32","4,121","26.91","3,434","83.98","3,418","16","3","10","8","11","8","216","439","14,610","50.85","28,899","15,004","51.92","11,986","2,995","22","3,017","20.11","2,571","85.84","2,562","9","4","4","5","6","6","148","276","14,548","50.34"
