"โรงพยาบาล","รวมทั้ง 5 กลุ่มอายุ","คัดกรองพัฒนาการเด็กอายุ 9 เดือน","คัดกรองพัฒนาการเด็กอายุ 18 เดือน","คัดกรองพัฒนาการเด็กอายุ 30 เดือน","คัดกรองพัฒนาการเด็กอายุ 42 เดือน","คัดกรองพัฒนาการเด็กอายุ 60 เดือน"
"เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย","เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย","เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย","เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย","เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย","เป้าหมาย(1)","คัดกรอง(2)","ร้อยละคัดกรอง","สมวัยครั้งแรก(2.1)","สงสัยล่าช้ารอกระตุ้น30 วัน(2.2)","สงสัยล่าช้าส่งต่อทันที(2.3)","รวมสงสัยล่าช้าทั้งหมด(2.4)","ร้อยละสงสัยล่าช้า","สงสัยล่าช้าต้องได้รับการส่งเสริม/กระตุ้นภายใน 1 เดือน","รวมสมวัย","ร้อยละสมวัย"
"ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)","ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)","ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)","ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)","ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)","ติดตามได้(3)","ร้อยละติดตามได้","สมวัย(3.1)","ไม่สมวัยหลังได้รับการส่งเสริม/กระตุ้น","รอการติดตาม(4)","ติดตามไม่ได้ใน30 วัน(5)"
"รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)","รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)","รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)","รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)","รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)","รวม(3.2)","1B202(3.2.1)","1B212(3.2.2)","1B222(3.2.3)","1B232(3.2.4)","1B242(3.2.5)"
"11468  :  ทัณฑสถานโรงพยาบาลราชทัณฑ์","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00"
"11469  :  โรงพยาบาลเลิดสิน","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00"
"11470  :  โรงพยาบาลนพรัตนราชธานี","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00"
"11471  :  โรงพยาบาลสงฆ์","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00"
"11472  :  โรงพยาบาลราชวิถี","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00"
"11477  :  โรงพยาบาลทหารผ่านศึก","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00"
"11478  :  โรงพยาบาลสมเด็จพระปิ่นเกล้า","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00"
"11481  :  โรงพยาบาลพระมงกุฎเกล้า","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00"
"11482  :  โรงพยาบาลภูมิพลอดุลยเดช","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00"
"11532  :  โรงพยาบาลสวนเบญจกิติเฉลิมพระเกียรติ84พรรษา","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0.00"
