"โรงพยาบาล","ปีการศึกษา 2561 เทอม1","ปีการศึกษา 2561 เทอม2"
"ภาวะโภชนาการ","ส่วนสูงเฉลี่ยของเด็ก ป.6","ภาวะโภชนาการ","ส่วนสูงเฉลี่ยของเด็ก ป.6"
"เด็กนักเรียน(B2)","ชั่งน้ำหนักวัดส่วนสูง(B1)","%","สูงดีสมส่วน(A1)","%","ผอม(A2)","%","ค่อนข้างผอม","%","สมส่วน","%","ท้วม","%","เริ่มอ้วน","%","อ้วน","%","เริ่มอ้วนและอ้วน(A3)","%","เตี้ย(A4)","%","ค่อนข้างเตี้ย","%","สูงตามเกณฑ์ขึ้นไป","%","ชาย","หญิง","เด็กนักเรียน(B2)","ชั่งน้ำหนักวัดส่วนสูง(B1)","%","สูงดีสมส่วน(A1)","%","ผอม(A2)","%","ค่อนข้างผอม","%","สมส่วน","%","ท้วม","%","เริ่มอ้วน","%","อ้วน","%","เริ่มอ้วนและอ้วน(A3)","%","เตี้ย(A4)","%","ค่อนข้างเตี้ย","%","สูงตามเกณฑ์ขึ้นไป","%","ชาย","หญิง"
"วัดส่วนสูง(B3)","ผลรวมส่วนสูง(A5)","ส่วนสูงเฉลี่ย","วัดส่วนสูง(B4)","ผลรวมส่วนสูง(A6)","ส่วนสูงเฉลี่ย","วัดส่วนสูง(B3)","ผลรวมส่วนสูง(A5)","ส่วนสูงเฉลี่ย","วัดส่วนสูง(B4)","ผลรวมส่วนสูง(A6)","ส่วนสูงเฉลี่ย"
"11468  :  ทัณฑสถานโรงพยาบาลราชทัณฑ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00"
"11469  :  โรงพยาบาลเลิดสิน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00"
"11470  :  โรงพยาบาลนพรัตนราชธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00"
"11471  :  โรงพยาบาลสงฆ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00"
"11472  :  โรงพยาบาลราชวิถี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00"
"11477  :  โรงพยาบาลทหารผ่านศึก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00"
"11478  :  โรงพยาบาลสมเด็จพระปิ่นเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00"
"11481  :  โรงพยาบาลพระมงกุฎเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00"
"11482  :  โรงพยาบาลภูมิพลอดุลยเดช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00"
"11532  :  โรงพยาบาลสวนเบญจกิติเฉลิมพระเกียรติ84พรรษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0","0.00"
