"โรงพยาบาล","B","A","ร้อยละ"
"11468  :  ทัณฑสถานโรงพยาบาลราชทัณฑ์","0","0","0.00"
"11469  :  โรงพยาบาลเลิดสิน","0","0","0.00"
"11470  :  โรงพยาบาลนพรัตนราชธานี","0","0","0.00"
"11471  :  โรงพยาบาลสงฆ์","0","0","0.00"
"11472  :  โรงพยาบาลราชวิถี","2,284","1,459","63.88"
"11477  :  โรงพยาบาลทหารผ่านศึก","0","0","0.00"
"11478  :  โรงพยาบาลสมเด็จพระปิ่นเกล้า","0","0","0.00"
"11481  :  โรงพยาบาลพระมงกุฎเกล้า","0","0","0.00"
"11482  :  โรงพยาบาลภูมิพลอดุลยเดช","0","0","0.00"
"11532  :  โรงพยาบาลสวนเบญจกิติเฉลิมพระเกียรติ84พรรษา","0","0","0.00"
"11534  :  โรงพยาบาลบุรฉัตรไชยากร (รถไฟ)","0","0","0.00"
"11535  :  คณะแพทย์ศาสตร์วชิรพยาบาล มหาวิทยาลัยกรุงเทพมหานคร","0","0","0.00"
"11536  :  โรงพยาบาลเวชการุณย์รัศมิ์","0","0","0.00"
"11537  :  โรงพยาบาลกลาง","0","0","0.00"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","0","0","0.00"
"11539  :  โรงพยาบาลตากสิน","170","82","48.24"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00"
